"","business_id","Monday_open","Monday_close","Tuesday_open","Tuesday_close","Wednesday_open","Wednesday_close","Thursday_open","Thursday_close","Friday_open","Friday_close","Saturday_open","Saturday_close","Sunday_open","Sunday_close"
"251","MYmjlLFFhlybZF5mU17Cjw","11","21","11","21","11","21","11","21","11","21","11","21","12","18"
"252","Vd4aepl7CMBYWsZ97iRFtg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"253","BJXadWOLyGXzly7Iqx4W_g","15","22","15","22","15","22","15","23","12","23","12","23","12","22"
"254","X3i217AeA8VBkf7are9A6w","10","23","10","23","10","23","10","23","10","23","10","23","10","23"
"255","C8K5GvhWNYY4zBijgekT3g","7","21","7","21","7","21","7","21","7","21","7","21","7","21"
"256","cmFvz2m5NIyq9PAo4-qCGA","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"257","UWmHJ5vJuLu4ZsP7DCWx8Q","17","21","17","21","17","21","17","21","17","22","17","22","17","22"
"258","iSZr88JwUvMDXwBhuLsnOQ","10","21","10","21","10","21","10","21","10","22","10","22","12","18"
"259","SyQ1JRfIbMLIUlFHAkEB6w",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"260","8cKyXs9WLwajEBlWk_ZhWw",NA,"","12","18","12","18","12","18","12","15",NA,"","12","18"
"261","ENCkRJI7lC_Gwyjkb94Mew","9","22","9","22","9","22","9","22","9","0","9","0","9","22"
"262","VlxRS-4T9a2OCbUX8NnEhw",NA,"","11","17","11","21","11","21","11","23","11","23","11","21"
"263","Rbt9i4IDFiIBsau020X_xQ","16","22","16","22","16","22","16","22","12","22","12","22","12","20"
"264","ZHbiidBB8LVmh_hQQbRjig","10","21","10","21","10","21","10","21","10","21","10","21","10","21"
"265","wnW0uvpJyLRPc_BIO3vuHw","10","1","10","1","10","1","10","3","10","3","10","3","10","1"
"266","oYpQs22iUr68hSiTh7pMRA","11","22","11","22","11","22",NA,"",NA,"",NA,"","11","22"
"267","3cLBtLFiH8IRdlEy9S8RiQ","11","21","8","20","11","21","17","21","8","22","8","22","8","20"
"268","gAjatT2KWVbEI6dVa-Kd0A","11","20","11","20","11","20","11","20","11","20","11","20","11","19"
"269","Rl4c5zZ9PhrRh79HvGIurg",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"270","itIK1BxWCEdlIF7D9HpS8Q","7","2","7","2","7","2","7","2","7","4","7","4","7","2"
"271","AdUtIbv3QcdaQpv_D0duQA",NA,"","7","15","7","15","7","15","7","15","8","12","8","12"
"272","u-tcnG8zdDG8QWYTctxyfg",NA,"","11","1","11","0","11","0","11","22","11","22","11","22"
"273","Y2cj0TQvfSdRU3H55CkEgA",NA,"","11","21","11","21","11","21","10","22","11","21","11","21"
"274","eLrJdEYwxzJgddnqawDQ1g","11","21","11","21","11","21","11","21","11","22","17","22","17","21"
"275","c8Bg0v5Z9mqXd-CEgl6Qmw","10","0","10","0","10","0","10","0","10","0","10","0","10","0"
"276","1l-vqoiiabP4UWY5llZI_w",NA,"",NA,"",NA,"",NA,"","8","12","8","11","8","12"
"277","AXFwfcvUWwBWY-1AjJtOpg",NA,"","11","21","11","21","11","21","11","22","11","22","14","21"
"278","ddXoKyIQnrG9TTC32xLuCw","14","2","14","2","14","2","14","2","2","14","14","2","14","2"
"279","E2RG4QrJVGgsYfjSyithZA",NA,"","11","18","11","18","11","18",NA,"",NA,"","11","18"
"280","QwxkPvSZtyIb0hLBwhBzAg","6","1","6","1","6","1","6","1","6","1","6","1","6","1"
"281","j5zr_G7FcXU-XBpvGJQ9VQ",NA,"","11","17","13","21","16","21","13","21","16","21","16","21"
"282","mKgqjVBcEJD3JwEx1k27jQ","10","20","10","20","10","20","10","20","10","21","10","21","10","21"
"283","vE6ZtSOEpFWbpl8KmEqv7g","11","21","11","21","11","22","11","22","11","22","17","22","17","21"
"284","pNgTc2M_wtDGd3MQNJ3Odw",NA,"","11","21","11","21","11","21","11","21","11","21","11","20"
"285","-dNzrtdgR9v5kbqxw0ZKoA",NA,"","11","22","11","23","11","23","11","0","11","0","10","22"
"286","9YuN48Y2S-E70Oos9yHSMw",NA,"","11","20","11","20","11","20","11","20","11","20",NA,""
"287","KR4byEwMJ2iC3hlHiX6gVQ","7","21","7","21","7","21","7","21","7","22","7","22","7","21"
"288","xoFAXCla3ou5D29g3-WcHA","9","19","9","19","9","19","9","19","9","19","9","19","9","15"
"289","4HiYQ84s7Mqy7iY8vp9_xA",NA,"","10","23","10","23","10","23","10","0","10","0","10","23"
"290","0FCJQvT_yPdSXZ_xvj-SeA","4","1","4","1","4","1",NA,"",NA,"",NA,"","4","1"
"291","ZRDVnQ-HsyYmuccAEM-sRQ","11","22","11","22","11","21","11","21","11","21","11","21","11","21"
"292","UAtX7xmIfdd1W2Pebf6NWg","11","1","11","1","11","1","17","1","11","1","11","1","12","1"
"293","BkbqFtF0rK2DS9c5GsOA_w","16","21","16","21","16","21","16","21","16","21","14","21","14","21"
"294","ynF99WDWAz3KS2vPOZoq9Q","10","2","10","2","10","2","10","2","10","2","10","2","12","2"
"295","qoe_JAUbIpSnJDx3eLL57g","11","21","11","21","11","21","11","21","11","21","11","21",NA,""
"296","MyuVJzBb0WYWUU2bOBBDrg","15","22","15","22","15","22","15","22","15","22","10","22","10","21"
"297","KTRhicnD-1DHJJDjTy2Y_A","11","21","11","21","11","21","11","21","11","21","11","21",NA,""
"298","vKYHls5FMw5Syjgkf9tiRQ","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"299","83_2zoVR2YmUse288HsK8g","8","12","8","12","8","12","8","12","8","14","8","14","8","14"
"300","QFEEm3joTWU5ZF4suCuRPQ","11","0","11","0","11","0","11","0","11","0","10","0","10","0"
"301","BOzdu1Rv8ootQpnSBdhrng","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"302","EwmbXInzS4A9LuFG6C3Otg","17","22","17","22","17","22","17","22","17","22","17","22","17","22"
"303","0gn3CVA33_jKAxR5RzLPWg","11","23","11","23","11","23","11","23","11","0","11","23","11","23"
"304","3ejTwwDZ-2zbWBFaly46wg","6","14","6","14","6","14","6","14","6","14","6","14","6","14"
"305","FZ2T63p2enpFEpsYxcz_TA","11","20","11","20","11","21","11","21","11","21","11","21","12","18"
"306","LtjN4uRrRnIrJV8SMPQt3w","11","21","11","21","11","21","11","21","11","21","11","21",NA,""
"307","5CSb10ZhZB1CJ6OgC6mPSg","11","22","11","22","11","22","11","22","11","22","11","22","10","21"
"308","12CqiOV1GVOO_OknEgUJ9A","10","22","10","22","10","22","10","22","10","22","10","22","11","19"
"309","NXHW9lTvBYNuf-mWsu8eTg","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"310","EGsftsHMWmKF3mc2UQoQug",NA,"","17","21","17","21","17","21","17","21","17","21","17","21"
"311","g8xNmvkwK6TuPvbbLwgSoQ","11","22","11","22","11","22","11","1","11","1","10","1","10","22"
"312","NoCee3aqgKgfQcwsXZjAEA","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"313","IpkEeLd4ZYSQAM-GlTA3cA","13","2","13","2","13","2","13","2","13","3","13","3","13","2"
"314","AvodWkE8KeDVIjIKqqgT7w",NA,"","11","21","11","21","11","17","11","21","11","22","11","21"
"315","_cxOC-jzriK2zcQj2QxBcw","9","2","9","0","9","0","9","0","9","0","9","0","9","0"
"316","qFF0psxpXzmzIXLRa6I1nw",NA,"","10","20","10","20","10","20","10","20","12","20",NA,""
"317","88u86cBxPFGzaa2fVm5dqw","6","22","6","22","6","22","6","22","6","22","6","22","6","22"
"318","_jYt69Zx1SUo_V9z0m7Ljg","12","23","12","23","12","23","15","21","12","21","12","21","12","20"
"319","EHMQZYxpntWQ4jO5bxMYRg","11","22","11","22","11","22","11","22","11","0","11","0","11","20"
"320","2bgKzSVvnUqZtQSuRVULpQ","17","21","17","21","17","21","17","21","17","21","17","21","17","21"
"321","HUEZLPIM64cDZnfHE1H3AA","10","0","10","0","10","0","10","0","10","0","10","0","10","0"
"322","GXR2Jv645UiQr971MZyHWA",NA,"","11","22","11","22","11","22","11","22","11","22","11","22"
"323","68p1rT55DCCaB5rIi7Jwng","7","20","7","20","7","20","7","20","7","20","7","20","7","20"
"324","D8wLWZiMlw12B2ftoQAm3Q","11","0","11","0","11","0","11","0","11","0","11","0","11","0"
"325","2ln-fgb6xCCmJ_CzhoPI_w","16","22","16","22","16","22","16","22","16","23","12","23","12","22"
"326","DdKSrl5LHtgXJ_-imoW4xg","6","0","6","0","6","0","6","0","6","0","6","0","6","0"
"327","uYlM_RcEJFEy6T9aWOOuyA","10","22","10","22","10","22","10","22","10","23","10","23","11","22"
"328","oug5bLTWP_YTtj1C3_X6Xw",NA,"","11","0","11","0","11","0","11","0","10","1","10","0"
"329","DeqeZjU9NgybUuILO94XVQ",NA,"","11","22","11","22","11","22","11","22","11","22","11","22"
"330","npuvee4nvr0Pw7iNQxUzGg","9","21","9","21","9","21","9","21","9","21","9","21","9","21"
"331","WNiLI4zidByEBMJEfuwHXQ","11","22","11","22","11","0","11","0","11","0","11","0","11","22"
"332","0wNcDsriJbOkIM_YRcUGPg","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"333","bZiIIUcpgxh8mpKMDhdqbA","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"334","p99DZXmdF7smudK9FnlC9A",NA,"","11","22","11","22","11","22","11","0","11","0","12","22"
"335","utmZQAdpuUGsT5yOya8dAA","16","3","16","3","16","3","16","3","16","3","16","3","16","0"
"336","9SRMF94SD6vss_y_4PuAAQ",NA,"","11","20","11","20","11","20","11","20","11","20",NA,""
"337","QjVWuM44xkd2sOVmwW5csg","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"338","k3FzKinhC-dAGdhJGSXl_w","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"339","-tbVzQXDvi5F8JCkebCpgQ",NA,"","5","20","5","20","5","20","5","20","5","20","5","20"
"340","aCbbE21-tTrNj_KKvVIjgg","15","1","15","1","15","1","15","1","15","2","15","2","15","1"
"341","rxlk8I5k1W1LoRjWK1mVww",NA,"","7","16","7","16","7","16","7","16","8","15",NA,""
"342","5N4bHv9sTm1JsDqhDWz-tA",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"343","zptEZZLh0iP5PnslDAUbkw","9","20","9","20","9","20","9","20","9","20","9","20","9","20"
"344","HuzO7o0FpX4fCR-Ly7AfZw","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"345","vPXrpTMN3Z4IjcX4ZbrlJQ","11","22","11","22","11","22","11","22","11","23","11","23","10","22"
"346","i90jeBl_lLHzzuDLsxWJEA",NA,"","16","22","11","22","11","22","11","22","11","22","11","21"
"347","dTqLaBbjDRIYKqEQ9L3J8w",NA,"","11","21","11","21","11","21","11","22","11","22","16","21"
"348","i8yp39dEJ43Y2JroMXAy5w",NA,"",NA,"","11","18","11","18","11","19","11","19","11","16"
"349","_4jW61c-4RuVMHPAzwxFKQ","9","0","9","0","9","0","9","0","9","0","9","0","9","0"
"350","RdC6xqYSLcU2850O___4YQ","11","21","11","21","11","21","11","21","11","21","11","22","12","20"
"351","vutqSSGHZUxPKhfJWdckug",NA,"","12","21",NA,"","12","21","12","23","12","23","12","21"
"352","pK4Elh8VjZxKWxqcc6nDBQ","10","21","10","21","10","21","10","21","10","21","10","21","10","21"
"353","XR_pXsexZveacolNMbyu7Q",NA,"","11","18","11","18","11","18","10","18","11","18","11","17"
"354","JnNdEhN7Ixr4NcsbvVZ0Nw","11","0","11","0","11","0","11","0","12","0","11","2","11","0"
"355","VCvleFOouiLzp396Kbwh3Q","8","16","8","16","8","16","8","16","8","16","8","16","9","16"
"356","LptUcswBlIpNZ91f6pLITA","17","21","17","21","17","21","17","21","17","22","17","22","17","21"
"357","oFnXdnxLm1AlIj6wVtHHCA",NA,"","10","21","10","21","10","21","10","21","10","21","10","21"
"358","x1Q2K8nbqHerT0IZ0wDhQg",NA,"","16","1","6","1","16","1","16","3","18","3","11","0"
"359","jl5g7cKaSVTd3lduOpjIgQ",NA,"","9","22","9","22","9","22","9","23","10","23","9","20"
"360","vVF-M6yj3uUljHFZ_WXeiw","17","21","13","21","17","21","13","21","13","21","13","21","13","21"
"361","mWZkUvD1z23d6OHT5kNuRQ","10","22","10","22","10","22","10","22","10","23","10","23","10","22"
"362","HJisBzwgGpCZu0ZkO8LFzA","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"363","_g-wR8XPsjAn06mYvzgF-g","7","21","7","21","7","21","7","21","7","21","7","18","8","18"
"364","ijxjqHVPBmeNY41sFiBvtA","9","21","9","21","9","21","9","21","9","21","9","21","10","19"
"365","0u-hZpjnvjxxKTuLsOzf3A","9","21","9","21","9","21","9","21","9","21","9","21","9","21"
"366","-uHbc7ssOFsOnyVFjAY2Vw","11","22","11","22","11","22","11","22","11","22","11","22","12","22"
"367","WRjqCn4OqSpvsqvpUeoKIA",NA,"","11","22","12","22","11","22","11","22","11","22","11","19"
"368","J5HZLevdqG_iTZ2egbL64A","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"369","aLTztWKZj6JNKXQ8OYTo6Q","8","14","8","14","8","14","8","14","8","14","8","14","8","14"
"370","uN9CD8lVN6dBmfUOfEKvBA",NA,"","11","2","11","2","11","2","11","2","11","2","12","2"
"371","jl319aAtsRKAueSPdwr61A","7","12","7","12","7","12","7","12","7","12","7","12","7","12"
"372","FshDOi6T-Ubt9AxEifsq2g","11","23","11","23","11","23","11","23","11","0","9","0","9","23"
"373","WPrY9K874pABkAqSxO17nw","6","0","6","0","6","0","6","0","6","1","6","1","6","0"
"374","o7BAXaR9sH_rXqItyRxIJg",NA,"","11","19","11","19","11","19","11","19","11","19","11","19"
"375","EQAAhPw7ytb6QZHqfx-b6Q","11","0","11","0","11","0","11","0","11","0","11","0","11","0"
"376","v7jxMevlILvPkDWubX_Xug","11","22","11","22","11","22","11","22","11","23","11","23","11","22"
"377","252DlOgnPandEneK1vykGA","10","22","10","22","10","22","10","22","10","23","10","23","10","22"
"378","Hwj4O3Fzl9VAUcvfaxC5lg","8","21","8","21","8","21","8","21","8","21","11","20","11","20"
"379","wLHLYa0DmjARl7tE2GSZdw","15","21","15","21","15","21","15","21","15","21","15","21","15","21"
"380","1erJRx3dzASdDpcvJo41yA","10","22","10","22","10","22","10","22","10","22","10","22","10","22"
"381","BZG9wxuhdSSPOPMbLdwu-A","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"382","PoF5Xpd_PyDvu2mdb7iUyA","10","21","10","21","10","21","10","21","10","21","11","20","11","20"
"383","iFofOanM-8rT21M0SHNjoA",NA,"","10","20","10","20","10","20","10","20","10","20","8","16"
"384","NOH5KIJ9Q77RTisyanWGpg","6","18","6","18","6","18","6","18","6","18",NA,"",NA,""
"385","xo8r7Bx0HaEmHSZ9e68VpA","12","20","12","20","12","20","12","20","12","21","12","21","12","20"
"386","7_FLBHFL1ezR5OKHy0jGvA",NA,"","11","20","11","20","11","18","11","20","11","20","11","20"
"387","C6tq0vJ8PlWA6kg0h4oNrQ","11","0","11","0","11","0","11","0","11","1","11","1","11","0"
"388","r6wu3WxmcIUMu4v1BhnBHQ","10","18","10","18","10","18","10","18","10","18","11","16","11","16"
"389","Z5Z3lzVfeuY4RShRdQiTzA",NA,"","8","20","8","20","8","20","8","20","8","20","8","20"
"390","zdXd2X8oH4r7QCD0mF9tig","7","21","7","21","7","21","7","21","7","21","7","21","9","18"
"391","cvehjqIA_yjGOKEaty_2RA","11","21","11","21","11","21","11","21","11","22","11","22","11","21"
"392","fgBkrXufbmolwKI7batyMw","6","14","6","14","6","14","6","14","6","14",NA,"",NA,""
"393","y-Sq3xsXXjugqHgmP2IMzA",NA,"","9","17","9","17","9","17","9","17","10","16",NA,""
"394","fCBR2YYEEZ1zojjz6Z_dVA","6","14","6","14","6","14","6","14","6","14","6","14","6","14"
"395","MVqv-Wgn772O5fqvgZy83A","16","21","11","22","11","22","11","22","11","22","16","22","16","22"
"396","TylHuTK8-iNoHuyAlDMGzg","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"397","W1AyeoUpb_I-3itYKm9xTQ","16","22","16","22","16","22","16","22","16","22","16","22","13","21"
"398","LtJVSLSocrP2BK8YOl7bJQ","11","22","11","22","11","22","11","22","11","0","11","0","12","22"
"399","vC3J4WfPJRLi3JqePLcFjA","17","22","17","22","17","22","17","22","17","23","17","23","12","22"
"400","8op7QoRDPNjRyxmZsETBkg","10","19","10","19","10","19","10","19","10","19","10","19","10","19"
"401","TR4Zrt-_I_a9rVoZqfyMOQ","4","20","4","20","4","20","4","20","4","20","4","20","4","20"
"402","Dk0pqMcJ74GCC2Cs5Zj1kQ","5","21","5","21","5","21","5","21","5","21","5","21",NA,""
"403","K6mS-33cXSuAbeyq7QXPRA",NA,"","10","15","10","15","10","15","10","15","10","15",NA,""
"404","Zya97y9YEQwu3pPLDyIw3g","17","21","17","21","17","21","17","21","17","21","17","21","17","21"
"405","TDQ0lSTHW3RyfVWQuwbBGg","6","15","6","15","6","15","6","15","6","15","6","15","6","15"
"406","TvHDbqCFjZYUVDWD2OWNlA","11","21","11","21","11","21","11","21","11","22","10","22","10","21"
"407","xUenWwHWkXozdAzI-qmW1w","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"408","BCJdTd2NX4sMJFZnhsu8ug",NA,"","11","22","11","22","11","22","11","22","11","22","11","22"
"409","3_FEKPQLogDrzzSZLb7WyA","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"410","qFCy-aEXzadQujRW9YqnvA","11","22","11","22","11","22","11","22","11","23","11","23","12","21"
"411","TwDFqBELCEu1B8fpIFa3nQ","17","21","17","21","17","21","17","21","17","22","16","22","16","21"
"412","e9KCQvafAkKzg5-rb7Sihg","11","2","11","2","11","2","11","2","11","2","11","2","11","2"
"413","J4Oln2xg4LR9_jbRuQNYjQ","12","20","12","20","12","20","12","20","12","20","12","20","12","20"
"414","sNDfYZP9OYypywbi33aSxw","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"415","1AOxbX6NXxbOwQeBDzaGQA","9","22","11","22","11","22","11","22","11","22","11","22","12","21"
"416","qYuQrLx2UeR93xGKCzNang","16","23","16","23","16","23","16","23","16","0","16","0","16","23"
"417","4KZm9EcnygkFmEWpPSNqIw",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"418","9mlUM1EYkEAekjlFz2BSDQ","11","21","11","21","11","21","11","21","11","21","11","21","11","20"
"419","41kwNkIJMsK_flnEqy5YIQ",NA,"","11","23","11","23","11","23","11","0","11","0","11","23"
"420","eYXjqcBzCgLGu7c2MQPrQg","10","0","10","0","10","0","10","0","10","2","10","2","10","0"
"421","k9pj2T4P1JXer35L6GwkGg","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"422","yvtlcGIx4BbvUwraAJi3TQ",NA,"",NA,"",NA,"",NA,"","10","15","10","15","10","15"
"423","NZFt3xW1JttDoe0ca-Vd6Q","7","0","7","0","7","0","7","0","7","0","7","0","7","0"
"424","PYH2RJzpOnwvqY1IYsIu8A",NA,"",NA,"",NA,"","14","21","14","21","14","21","12","18"
"425","EwUahd4SYKdPH1p1Cpe5fg","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"426","Oj5Seggqo_2FfKSjcAg7yw",NA,"","17","22","17","22","17","23","17","0","17","0","17","22"
"427","C4zr280r3ZvSpHrlNvzIyg","6","20","6","20","6","20","6","20","6","19","7","18","9","16"
"428","mL-iVogwzxQ2Ynso3nv-tQ",NA,"","11","22","11","22","11","22","11","22","11","22","12","22"
"429","_zy93iWV8Z-YmfvjWPcfAQ","10","0","10","0","10","0","10","0","10","1","10","1","10","0"
"430","gymhlzBz0uRHXeIXNE_ETw","10","21","10","21","10","21","10","21","10","21","10","21","11","21"
"431","VGxHDM-0Ic6E5CrXl0qMfQ","11","0","11","0","11","0","11","0","11","0","11","0","11","22"
"432","j3DPEjXYPu5JdEOUjHpVbw","9","17","8","19","8","19","8","19","8","19","8","18","9","21"
"433","vD3b2volt0NB180B_lwqCQ","16","2","16","2","16","2","16","2","16","2","16","2","16","2"
"434","Gj18ANQXr8x9H8IVTKKX6Q","6","21","6","21","6","21","6","21","6","21","6","21","9","21"
"435","MlXsuBBd9UwgBkQzrGDJqA","10","21","10","21","10","21","10","21","10","21","10","21","10","21"
"436","jMz_y_-cWMfiZF7Q5snE6Q","11","23","11","23","11","23","11","23","11","23","11","23","11","23"
"437","ePp5GHrsIF9Ujxo2QE_2pQ","11","21","11","21","11","21","11","21","11","21","11","21","11","21"
"438","DX6G8Vdu9wUx95Tzh6gEwA",NA,"","11","22","11","22","11","22","11","22","11","22","11","22"
"439","GrnS4hEW6smYaIe_KzDOWw","11","22","12","20","11","23","11","0","11","0","10","0","10","0"
"440","2irId3dsHim8RCTaXQ0HXw","7","18","7","18","7","18","7","18","7","18",NA,"",NA,""
"441","Y6xGZZIQEtwjCkVHL-_GRg","17","22","17","22","17","22","17","22","17","23","12","22","12","21"
"442","5OBXDr_-BMq4Mif-AyuSYA","11","21","11","21","11","21","11","21","11","21","16","22","17","21"
"443","fgkQ_SLtVx2yGCq0x3SKKg",NA,"","8","22","8","22","8","22","8","18","10","18",NA,""
"444","TBWsEHR7Bt5qGB2dee_5KA","12","21","12","21","12","21","12","21","12","21","17","21",NA,""
"445","Dh8R00m1wcCsUcm-Sflmlw",NA,"",NA,"","10","21","10","21","10","21","10","21","10","17"
"446","JTGjHr9ii1TWq0TNLFkiQw",NA,"","10","19","10","19","10","19","10","19",NA,"",NA,""
"447","fB6Ubg3MtO9s6bLrBpNosg","10","20","10","20","10","20","10","20","11","21","10","21","10","18"
"448","yNSC_jiaEfMAZBeLU77G4Q","11","21",NA,"","11","21","11","21","11","21","11","21","11","21"
"449","d1CTYaYS_rwu4gHzFq-rYQ","11","22","11","22","11","22","11","22","11","22","11","22","11","22"
"450","ZwZRd0vUKdHM_wK0SyQOYA","11","22","11","22","11","22","11","22","11","0","11","0","12","22"
"451","yAPLp2E8AotHOr19J8NfsA",NA,"","11","18","11","18","11","18","11","21","10","21","12","16"
"452","4CIymwx0FUsAw_OyxFixSQ","11","20","11","20","11","20","11","20","11","20","17","22",NA,""
"453","uyvvzHJ9tlXZ-DEbCJ81Zg","11","0","11","0","11","0","11","0","11","0","11","0","12","21"
"454","L4Hr0C6mulgQoY_1zqw84w","11","20","11","20","11","20","11","20","11","20","11","20","11","20"
"455","ibcZ5jIK2L_hchE5bw6ClA","5","23","5","23","5","23","5","23","5","0","5","0","6","23"
"456","jAgewawt7zZnV_OxRmcFBA",NA,"","11","18","11","18","11","18","11","19","11","19","11","18"
"457","HiWtZgPBWPsbM43cSSeshw",NA,"","11","20","11","20","11","20","12","20","11","20","11","20"
"458","B1y2XkVRLxlvj2sp0vEKKA",NA,"","8","17","8","17","8","17","8","17","9","16",NA,""
"459","U9lrX8Nviajz-74dF6zL7g",NA,"",NA,"","10","18","10","18","9","19","9","19","10","19"
"460","no_UkSYx1j3qumlyqx48AQ",NA,"",NA,"","11","19","11","19","12","20","12","20","12","20"
"461","OKiR3CeT6XeOImNK0Qoc9A","11","22","11","22","11","22","11","22","11","22","11","22","12","22"
"462","JyvZRVWCxkgoDpAtQh21UQ","11","1","11","1","11","1","11","1","11","1","11","1","11","1"
"463","3wCZzsr7y0JC0Wp5v7hJbQ","11","19","11","19","11","19","11","19","11","19","11","19","12","18"
"464","uo8kklLY1LK9mh11BPwywQ",NA,"","17","22","17","22","17","22","17","22","17","22","17","22"
"465","fuT9DHrcCySzBrNxMyJmkg",NA,"","11","20","11","20","11","20","11","20","11","20","11","20"
"466","460qIvlft4y50WLmIBuwJw",NA,"","6","22","6","22","6","22","6","17","10","17",NA,""
